3.481451870210800603e+00 1.926360345780659955e+00 2.577084091357776607e+00
1.264718991289032202e+00 1.368655719352458444e+00 7.851303530416222642e-01
9.844794678159074497e-02 3.855846655817816604e+00 7.689779773429061827e-02
3.483974739314442015e+00 2.093255154678784535e+00 2.626843356160643239e+00
4.113022458092013833e-01 1.565378663185994057e+00 1.412161932065342795e-01
1.368453898307926409e+00 4.707378060761778116e+00 2.784465465071861989e-01
4.703942524647297674e+00 4.995651709928511153e+00 -3.576016278124904968e-02
2.794549238755128506e+00 4.086180267192037974e+00 1.107970416177006090e+00
1.925601505451345341e+00 4.242119285266371165e+00 5.992965994418338882e-01
2.795275139487766847e+00 4.676022755547904808e+00 7.851127285033847603e-01
9.797894906040038876e-01 2.987901750249892352e+00 1.648803048674184202e-01
1.710792842445064688e+00 2.100394393003118809e-01 7.139263739550646415e-01
8.404274852261989226e-01 2.530578124331694934e-01 1.461280586896878397e-01
4.865403160158118467e+00 4.950556739560255437e+00 1.397588026910954462e-01
3.802866501070929939e+00 3.129540113022452275e+00 1.651975689269939318e+00
7.555054350171180877e-01 2.066418761386765723e+00 1.476912141080856666e-01
2.208241484217265960e+00 4.131026358373428131e+00 7.788201447664238053e-01
4.731074620696416488e+00 4.555900780168897768e-01 4.486568682204015168e-01
4.020454034922739339e+00 1.367627538257135011e+00 1.701970595400944308e+00
2.715030288492223498e+00 7.852021746094739463e-01 2.228956687501073564e+00
2.436522813255804110e+00 2.685417215101314703e+00 2.341419715114524180e+00
4.963501805422344759e+00 2.092455868245501449e+00 3.247607307303344570e-01
1.624522437777548012e-01 1.057359975314486444e+00 1.157781199213254314e-02
2.066769568930737488e+00 3.432641691074045820e+00 1.334008858729300862e+00
4.362935875706607014e+00 2.658450925896528538e+00 1.187490837801422394e+00
4.789154251322814027e+00 8.487545610899172033e-01 4.264721132668743975e-01
2.685431593734681321e+00 4.981856511611701954e+00 3.579156393245286893e-01
7.644081237359984238e-01 1.878641449236190253e-01 5.046049436296472235e-02
4.484761448527826211e+00 4.804336969954917436e+00 2.331950956141770614e-01
1.260381382813681839e+00 3.313573492053789149e+00 3.164876574187874825e-01
2.514033803619643237e+00 2.972557741216075744e+00 2.297970784334954608e+00
1.439376217463684826e+00 4.127485444540618609e+00 3.361379275164564917e-01
4.146968417724673728e+00 1.766229400019021512e+00 1.526563718689448290e+00
2.611162362053034425e+00 2.647280927925319993e+00 2.590288673503882588e+00
1.645269957904312186e+00 4.719944194909420965e+00 2.844067817127073350e-01
1.372703185937687476e+00 2.325356712980726659e+00 7.133868279315184191e-01
2.053394352946857460e+00 4.296870237927398861e+00 7.019516696984534621e-01
3.713634630028351147e+00 3.870089596674548993e+00 1.142158772606909123e+00
1.559897817611215931e+00 9.603233203640643145e-01 9.043752840603320742e-01
4.462467041145567137e+00 7.867727290728787626e-01 8.012639304903383941e-01
4.058824708199889386e+00 3.304799118191299900e+00 1.316654970853242901e+00
3.173760989279378109e+00 3.749908462362394168e+00 1.588457518939016211e+00
9.886766611142988603e-01 3.897074011826701767e+00 2.002872427795396593e-01
4.564510283932472490e+00 8.591501341190782570e-01 6.674619472236095197e-01
2.046622611733435626e+00 2.049513904608262216e+00 1.878463422440770580e+00
2.492928451275892687e+00 4.811167005463724777e+00 5.505120152827989166e-01
8.308695011778621797e-01 3.629589427856138695e+00 1.370634342157958652e-01
3.947089449046483178e+00 4.681135918872415758e+00 4.830291528983380323e-01
7.107236745447931270e-01 1.745685608959111068e+00 1.639235318089437565e-01
2.875493835225933381e+00 5.737250360022871920e-02 1.538597392893717775e+00
1.769615169201319116e+00 2.910142016775418838e-02 7.410506883786756038e-01
1.312609877873511799e+00 2.049276805573538862e+00 5.860913232708656606e-01
4.607992260641603721e+00 1.567150775008370633e+00 7.576604317586735915e-01
4.821642152109002488e+00 9.508636133965719939e-01 3.233210190066807543e-01
2.319260018082525576e+00 1.021889534974842029e+00 1.936284671362743959e+00
3.325276325147140888e+00 3.408965966934402125e+00 2.074114113644774715e+00
4.283714783293407491e-01 9.611521707669923309e-01 -5.016894649098851966e-03
3.682126996186108059e+00 1.072876906227421268e+00 1.908353103434246689e+00
1.338016126914934878e+00 8.285075927275215024e-01 5.688856347120434531e-01
4.905716807130960921e-01 3.744971295255855814e+00 -1.441238891766746244e-01
1.216447702064829439e+00 3.557232753401912362e+00 3.503211721394412503e-01
3.653255259336187333e+00 4.123421833153372518e+00 9.164249994879892780e-01
3.863441838151200791e+00 6.932538486048822612e-01 1.615622476606049851e+00
2.430073964351577409e+00 1.740014074999257643e+00 2.505487278777444704e+00
4.350942925793389371e+00 1.778346184909743055e+00 1.238910720712448787e+00
2.280754698914590151e+00 1.480278981504503211e+00 2.305712677610436412e+00
1.504290814745432137e+00 1.374563874026847987e+00 7.193055001701433859e-01
4.881826554017506758e+00 3.064424871688713470e+00 3.765250362026086317e-01
3.686587308753904502e+00 1.544706124954168258e+00 2.419070381260319813e+00
4.010958880470083088e+00 3.171682411247210176e+00 1.271886888757929546e+00
2.276513387206848815e+00 4.933273228418332934e+00 3.086091689952478179e-01
1.814599794102367269e+00 3.211131065799202045e+00 1.166799276870597701e+00
1.460600922205443464e+00 1.419255232890593854e+00 9.293759704982135217e-01
4.746584845721445234e+00 1.637335530075744172e+00 5.194721008905600623e-01
3.879489181968037048e+00 6.769538236048133761e-01 1.463729054591615508e+00
2.532023786970810653e-01 3.722891734257575358e+00 1.001978650741762455e-01
1.322812610023280211e+00 4.679378353636719723e+00 1.089730324690066365e-02
2.287957822902050076e+00 1.033263799357188040e+00 1.910121237862743904e+00
3.202860132590258146e+00 4.859628320600656970e+00 5.046140493580493214e-01
7.428275127065003813e-01 1.240428779797739800e+00 3.043792694027273593e-01
4.397627575247600618e+00 1.943023521371564089e+00 1.088290518483389313e+00
2.318028452176401633e+00 3.719653055826956933e+00 1.328372592580821410e+00
2.666299706937258929e+00 3.814786306596105625e+00 1.433290168801952813e+00
8.785655064548680837e-01 1.170604965664978625e+00 3.444366259984940615e-01
4.538974820136648658e-01 9.062274171806405931e-01 1.846948828610890658e-02
4.876723348195466379e+00 8.337309548187182839e-01 2.723111479510428312e-01
2.647525807085451710e+00 3.669681667008192427e+00 1.627166790341869396e+00
1.094345853158989357e+00 1.289451747671932935e+00 4.354466189326782199e-01
2.884922122058125815e+00 1.521811125273682563e+00 3.007336232679817645e+00
3.822497882687668103e+00 4.509298933449957580e+00 6.634257477677084625e-01
1.373586351917809978e+00 7.330219857921616011e-01 3.305845567792721207e-01
8.917865922776824217e-01 3.281462064402255852e+00 1.106383189361984376e-01
3.725787960995803338e+00 1.787196917841871180e+00 2.206687336825665202e+00
1.277779883853156218e+00 6.652320233096775670e-01 5.373298342098279390e-01
2.978821552150189955e+00 4.789738178140611424e+00 6.826973031798334590e-01
1.164195060609638954e+00 2.674365115093353840e+00 5.775470515898486479e-01
8.453507168466717347e-01 2.190387307412549056e+00 3.238077496539803479e-01
2.832987492533871610e+00 3.235748905848496726e+00 2.070846619229672836e+00
7.540434503510479169e-01 4.631697960891467680e-01 1.291863783848530844e-01
5.725658345988204889e-02 2.568340196543230647e+00 1.693693262314909520e-01
3.064947026191630286e+00 9.911418768708157856e-01 2.493207900531442256e+00
3.238111150976052954e+00 3.563290139877662188e+00 1.780448439079644229e+00
1.353690341308165790e+00 7.622352338271720651e-01 5.880228030315054477e-01
3.404339620808801037e+00 2.527942992668489097e+00 2.583977778876226594e+00
2.422449229420969186e+00 4.173708388949038728e+00 9.631253610714668456e-01
2.247997271523475948e+00 1.507098589340595263e+00 2.076740945557393747e+00
4.519670812221187717e+00 1.112462607144678595e+00 8.020854819779867917e-01
3.879245219892140106e+00 3.810204526398538682e+00 1.073403696706670907e+00
2.537227859058464041e+00 3.842831850185018716e+00 1.452987242452859595e+00
2.996489214567169768e+00 3.556447521698257841e+00 1.944614775673510154e+00
1.808387760945438405e+00 4.449601633438251547e+00 4.439457937430561496e-01
1.175181267791548523e+00 3.459516654068663044e+00 2.670236350807880243e-01
6.375185541358557861e-01 6.565003583043677038e-01 7.379120729549519531e-02
1.844636576675654505e+00 1.656086701483798329e+00 1.557706977203850984e+00
2.418186046119151111e+00 2.823689543526834544e+00 2.343768511168172974e+00
2.588003315239118862e+00 1.104308670693920913e+00 2.296125001070273619e+00
3.741571004183572136e+00 1.024710868006160069e+00 1.863138411651343862e+00
1.843543301235316401e+00 3.882996040070173294e+00 5.880544559517879577e-01
2.118110182193535529e+00 4.078280857739909671e+00 9.594983338396133599e-01
2.983943111811097282e+00 1.639955189789978895e+00 3.106940789515720169e+00
3.163763933321672717e+00 5.355158657226188890e-02 1.412342059175550890e+00
2.745142905914369713e+00 3.340469672365705023e+00 2.022653804485428086e+00
3.602428898258484224e+00 1.922898395755738843e+00 2.350805901430149447e+00
2.921668786863982792e+00 2.303927367242142754e+00 2.736417513908619092e+00
4.861773245922085263e-01 2.540370431269795670e+00 8.832685687400490537e-02
4.712667615618312489e+00 2.752920551530991133e+00 5.309302031929896692e-01
7.008443568268396540e-01 3.379670979330983815e+00 -1.335004641044373885e-02
4.435541383139678828e+00 2.380735911530430293e+00 1.069313197667963955e+00
1.943222838210262315e+00 3.390313114169172248e+00 1.226941175485278812e+00
4.918977125918554627e+00 9.548648967950451594e-01 5.327269823567387652e-01
9.849937699655442191e-01 4.453098820916189027e+00 2.898684427986902290e-01
2.226789282270874359e+00 4.383589318827069370e+00 7.483983924247454844e-01
2.598834622985704446e+00 4.939763884039816144e-01 1.742867865998634747e+00
1.760262750425199307e+00 1.824610553879899566e+00 1.366876686701464561e+00
3.203539247983239857e+00 1.605274690736183008e+00 2.903079679011120628e+00
5.777401522483666119e-01 3.356122663666397443e+00 6.114963252786857761e-02
2.008650349774138810e+00 2.179428906832339141e+00 1.928229257709428657e+00
1.260185808265698704e+00 7.252895279016530194e-01 4.635423417612422603e-01
4.871382263502800569e+00 4.167219498461999017e+00 1.690913203639009266e-01
2.783754867694035351e+00 7.764836776675348995e-01 2.251561714107819245e+00
2.090035538671421556e+00 4.276203968106466746e+00 7.839807275601754499e-01
4.313625096323352004e+00 3.886589101129832358e+00 4.854803867461561229e-01
4.976302984639813687e+00 1.982033965772234119e-01 6.550533037147857063e-02
1.592018827005818871e+00 4.295247888694638583e+00 3.458657053180705376e-01
3.563454005395313651e+00 3.033417167931559799e+00 1.987177604647853535e+00
4.707148379448923947e+00 8.184128207619856266e-01 5.150187865674550336e-01
2.615360537868624657e+00 1.056971920728773551e+00 2.384558731275544297e+00
4.316377235621271957e+00 2.197685382163296453e+00 1.279140399842768616e+00
2.400970204438719779e+00 2.923223195686928122e+00 2.186973588119430989e+00
3.588501560548875702e+00 1.231978535510325656e+00 2.111831135629221201e+00
3.536413742180729791e+00 3.835297961839640557e+00 1.430538137389830489e+00
2.641575370445254922e+00 3.159850723605941880e+00 2.067595382570706963e+00
3.681213400955301474e+00 1.560721360536759805e-01 1.228522410757577177e+00
2.368398185450529603e+00 3.820848267520369212e+00 1.032994241324974860e+00
3.822879826980389417e+00 1.329334325571482900e+00 2.021195137839467026e+00
2.028660234660724981e+00 2.326136892018268565e+00 1.956202434925666145e+00
2.656358210114372120e+00 1.355927753631874788e+00 2.603363902287580522e+00
3.389518822457853187e+00 1.391482141853925825e+00 2.420581686892075979e+00
3.561209508566495874e+00 4.918948228968542224e+00 6.302802526894062396e-01
4.666306327950534794e+00 4.645523111018751372e+00 2.238804325180112353e-01
2.417829920019141099e+00 3.174286295977259531e+00 1.974850685906366143e+00
1.818564278055565087e+00 1.822870641850371065e+00 1.562007692076596399e+00
2.217961037474103225e+00 1.473910910187599121e+00 2.080706469822834137e+00
2.394843429867771878e+00 2.245930389916876990e+00 2.432148442340759775e+00
2.558792555221156118e+00 1.758462215958163544e+00 2.627319230496899749e+00
1.670552407338970369e+00 2.500539904014829506e+00 1.164588094883384661e+00
3.574753637543203855e+00 1.192292446101347991e+00 2.036677371752822374e+00
1.685164691711428908e+00 3.778238997735802851e+00 6.144072206284461046e-01
2.637889410207637120e+00 1.148946901806542353e+00 2.234631068436292001e+00
4.233352124151577911e+00 1.551531965496194543e-01 7.223275763343708356e-01
2.985011810533531929e+00 6.823646956106343975e-01 1.958295471482085492e+00
2.929472350814810611e+00 4.239712234293169235e-01 1.729391369315848470e+00
4.120970615160421069e+00 4.512078491832863136e+00 4.300584558982575301e-01
3.386761427897271304e+00 4.801591167238761670e+00 6.171487783748441647e-01
5.546096087103052907e-01 2.583071345372556227e+00 2.315609004511619828e-01
2.321764171305334967e-01 1.094412365672355225e+00 1.628271397003731857e-02
2.218033245220385474e+00 2.497198904447380130e+00 2.200533315206014251e+00
4.277801338242665175e+00 9.626458107347451998e-01 1.078425581734109961e+00
2.780657994435856928e+00 4.871679218979107162e+00 7.826564160590496755e-01
1.456353733002260675e+00 3.157543846688803946e-01 5.318294336487072727e-01
4.718385834358920228e+00 2.650605393302760682e+00 6.310694685656786929e-01
2.415371577395217351e+00 2.474320824387153728e+00 2.436284881916363165e+00
4.608908590495832236e+00 4.494128107395824578e+00 5.498025603077638657e-02
3.110224478544803439e+00 4.812700849611682763e+00 6.882690497074523961e-01
3.346114050453041777e-01 2.052985680633562460e+00 1.051240662744588883e-01
1.005500460216903758e+00 1.132156423065918016e+00 1.445083904187394186e-01
3.432574427146594331e+00 4.974335682392579727e+00 3.941607302083166009e-01
8.510931324210435633e-02 1.471071472535672164e+00 5.332303265227560790e-02
3.710921340041511973e-01 3.154091692970213856e+00 1.091736960183192773e-01
2.772638784995549610e+00 7.343411784444497936e-01 2.265193220294841936e+00
3.394112031171646393e+00 2.772437128143355078e+00 2.234374661187169764e+00
3.510310466633043802e+00 2.809752348979092318e+00 2.313750456893100438e+00
2.392887378565566436e+00 1.088297689996120532e+00 2.141232688434391740e+00
3.439229662683274125e+00 2.110181126317151046e-01 1.310943963112198851e+00
4.982306279896337564e+00 3.433841397090968695e+00 3.845448489173714512e-01
2.784963107531010174e+00 1.830832968904733127e+00 2.861131758496377575e+00
3.579914516129573787e+00 2.191971575492663860e+00 2.490317797780846387e+00
7.571280148930820131e-01 4.984399597741935750e+00 1.561349890829213938e-01
3.038270739466646386e+00 3.717247594445959979e+00 1.644330734583733911e+00
2.068270053660945518e+00 1.903327554039035530e+00 1.997743343498036062e+00
9.816050526256647757e-01 8.281603925170077929e-02 3.585638236538751800e-02
4.137820932326683021e+00 7.718283290421318332e-01 1.295416979404623081e+00
1.811553869933246297e+00 5.213900854313074928e-01 9.876577192824735896e-01
2.287265610506461933e+00 3.088127151646549606e+00 1.916543209048896967e+00
4.827451189681561949e+00 6.297703180592861827e-02 1.497031021649828930e-01
3.166593788390626329e+00 2.908462004572299975e+00 2.484508429522001016e+00
2.253173647796044676e+00 7.404456199973113995e-01 1.692413276808355738e+00
4.660829585157302724e+00 1.789108560413992688e+00 6.520076236678193915e-01
1.377390886953483440e+00 3.080924206490474493e+00 6.564547266280913451e-01
3.267645965451954071e-01 1.475853976328935779e+00 1.625143914404970635e-01
2.855085349229081970e+00 1.611428179541747330e+00 2.944731921897536964e+00
1.030260414716822615e+00 4.982447173041234301e+00 5.208521309992491383e-02
3.102880545088226860e-01 6.462518719358034680e-01 1.226556430573267076e-01
1.884535235188198765e+00 1.155549907965281342e+00 1.392517797750846720e+00
2.315283937329912778e+00 5.970089885282042763e-01 1.627442367098019815e+00
1.605510320295146620e+00 7.295231213009251148e-01 8.818228202004655403e-01
3.829883452294736035e+00 2.937372495741302769e-01 1.199369167251409296e+00
2.536228440530978290e+00 2.279665865819494819e+00 2.662900315064530510e+00
4.691752788397131724e+00 3.446589990161382122e+00 3.874272151431101818e-01
2.453818734722931882e+00 9.405202412050084337e-01 2.158164472056011807e+00
4.554995808759406017e+00 2.119946282922589464e+00 8.646472440995611741e-01
6.498045460064216794e-02 1.068633446081290295e+00 6.667122477125456137e-02
2.584135211140025312e+00 4.600681015801637130e+00 7.306327537373462633e-01
1.241289353017516195e+00 2.072592644614133395e+00 7.872170063835177700e-01
1.609063545974350085e+00 2.745434961183428779e+00 1.201294671728647234e+00
3.553927368682209043e+00 4.663029825353682156e+00 5.338630155788562925e-01
4.078532957474248377e+00 2.231699376137559643e+00 1.750115921168311717e+00
1.151178465550628527e-02 8.729106661981012039e-04 -3.492751067578572094e-02
4.325944344714419465e+00 1.999680522100859559e+00 1.260841167645085248e+00
2.692246058660656693e+00 4.450259474948655480e+00 9.209074764777324118e-01
1.123965340566454696e+00 1.117314746085970034e+00 5.439307362415574110e-01
3.028756784523456869e+00 2.287074746992182384e+00 3.031482780294393109e+00
2.529381670854258246e-02 1.000589611471709883e+00 8.978788242709803691e-02
4.146280064868001602e+00 4.650640402505633375e+00 3.441970429409940135e-01
1.116011549430075522e+00 4.846469903858424688e-01 3.036227167610361377e-01
3.106503685230158851e+00 4.682722555494625460e+00 6.344812672043307344e-01
1.363133707202168310e+00 3.254471660456900839e+00 4.367841425286274060e-01
3.528252822944453193e+00 4.903078556464055993e+00 5.685627299280555658e-01
4.150293721457788187e+00 3.475124917103478150e+00 1.147895197808135315e+00
1.407454313696699266e+00 8.859169339221950601e-01 7.114962722564971420e-01
1.996752574619116594e+00 5.672504344498130457e-01 1.102238741231111208e+00
2.709193591441494409e-01 3.798498966603169880e-01 2.103843713912312841e-01
4.261618666523569132e+00 2.661378286614486832e+00 1.173980503572204626e+00
3.108986976907867295e+00 1.835917912286466169e+00 3.222134240556416174e+00
6.817050293647053394e-01 2.441223353064882140e+00 3.963419157210482102e-02
1.130066096060664105e+00 3.367022337646111474e+00 3.670441883803096661e-01
2.585805936374190317e+00 2.321206312671053595e-01 1.499939896436172093e+00
1.351482780879537104e-01 2.771382724108546469e+00 -2.312150256058276981e-02
3.209548186493810906e+00 3.430136041479277420e+00 1.937894645793793780e+00
3.665640326230684920e+00 1.012992397698677660e+00 2.056531040216850403e+00
1.985649761672303448e+00 1.712482740153333349e+00 1.863669462327292692e+00
3.798579578779519572e+00 4.935694721643029581e+00 2.586057681008333553e-01
4.188232358703125602e-01 4.493178014068796244e+00 -1.503628204980344274e-01
3.107891862306400022e-01 4.822019181848746783e-01 1.840541605488138499e-02
1.904098717267083796e+00 4.644379691169322477e+00 4.082318768591153280e-01
3.056232888870363151e+00 2.152640966293875469e+00 3.066264719553908336e+00
4.734690353985567590e+00 3.524849248437494920e-01 7.771517320606435852e-02
2.448103652004826714e+00 9.908844069365679852e-01 1.981210635001307452e+00
3.075704938003638311e+00 4.144922839610191367e+00 1.139975757853410876e+00
4.619516885364603809e+00 3.032503045251038643e+00 5.188389395113244262e-01
2.754163663268869744e+00 8.013040323953191102e-01 2.108117108113501281e+00
3.504872181209393922e+00 4.245769830652844412e+00 9.641000410690714340e-01
4.152411138551072689e+00 2.945812295963119887e+00 1.345596110475398177e+00
8.077406473041082169e-01 2.017974575884828869e-01 1.819279785309770303e-01
9.787260750528803399e-01 9.101762012686853698e-01 2.134685568237610354e-01
1.202987301650738639e+00 1.555915165616128970e+00 4.763431477960913263e-01
2.398132194170610187e-01 2.754621656441865074e+00 1.279285645842438979e-01
1.698390919597162485e+00 3.359870932517882824e+00 9.159150673389820918e-01
9.075572495325362476e-01 1.871497258000917041e+00 2.062554842298610358e-01
4.340980017759140885e+00 1.248758520937192085e+00 1.008626946858021567e+00
3.835333170399136904e+00 1.885674159039227415e+00 2.177916652891547233e+00
6.899708603817877872e-01 4.175677321919536666e+00 1.061305962529362212e-01
3.868718980031162769e+00 4.991749885396874475e+00 4.653072955465012428e-01
3.359528954692577507e+00 3.098352133261692121e+00 2.291781261136319525e+00
3.816586801805439855e+00 1.818048051890919226e-01 1.146957120873666414e+00
1.797036431609039919e+00 4.259952094657785793e+00 5.002565530532349092e-01
